TOT_POP,0-9,19-Oct,20-29,30-39,40-49,50-59,60-69,70-79,80+,White-alone pop,POP_ESTIMATE_2018,High school diploma only 2014-18,Some college or associate's degree 2014-18,Bachelor's degree or higher 2014-18,POVALL_2018,Civilian_labor_force_2018,Employed_2018,Unemployed_2018,Total nurse practitioners (2019),Total physician assistants (2019),Internal Medicine Primary Care (2019),Family Medicine/General Practice Primary Care (2019),Total Specialist Physicians (2019),Total Population,Population Aged 60+,county_pop2018_18 and older,anycondition_number,Obesity_number,COPD_number,diabetes_number,CKD_number,Heart disease_number
-0.2462652907579837,-0.24852841901000713,-0.25763703994202547,-0.2408388660433336,-0.23291760012233315,-0.23534514649100338,-0.2421810715474999,-0.2516404590626715,-0.261482031209358,-0.2480115744222411,-0.25050599646232413,-0.2462652907579837,-0.26312071605734844,-0.2529103580536244,-0.22968422940991068,-0.22874983847065672,-0.2437853836481307,-0.24492690360858538,-0.214373492719443,-0.2585055512029336,-0.22766333447181863,-0.19788717787884574,-0.27516063911119243,-0.21789159677208314,-0.24366575417093717,-0.25496597204335014,-0.2441733656966728,-0.25957440537047854,-0.26161966516108837,-0.2679373646622449,-0.2367864982696281,-0.2426281654754366,1265
-0.1570405474306254,-0.18352058184082176,-0.17480445878142048,-0.17874931666728733,-0.16761065329603358,-0.14703076049602998,-0.12793637335211805,-0.12076710419885692,-0.12046114865811046,-0.1480770934263655,-0.12982195543132113,-0.1570405474306254,-0.08102438570319534,-0.1376593427290081,-0.1917895692582852,-0.11898690771750181,-0.16461110531043918,-0.1661368607185512,-0.12766670689574622,-0.07847241802192188,-0.09169580490146664,-0.14860486944721601,-0.023384321451823727,-0.14966186569984086,-0.1526273384092181,-0.12300259086183281,-0.1507655992738836,-0.14203506508516459,-0.1494956290497817,-0.09364445567749227,-0.1394742552896192,-0.1266627127852224,3865
0.12312460056621895,0.10010056728025621,0.12749132048543324,0.08131593957141924,0.10226534009642113,0.07355634536200034,0.10599222703895059,0.21632852166441927,0.22812371831319572,0.2227841499668007,0.23458016135676063,0.12312460056621895,0.1499075170171527,0.23261199546346834,0.06654253429241157,0.14378777540964535,0.12334065445506924,0.12299354914659939,0.12938438382052309,0.13917347430098187,0.32496297567101373,0.010388492862265826,0.19141038019768186,0.040115285175357056,0.11815671411675875,0.20491362537741312,0.12824552738057723,0.0677180155345629,0.08557611773135532,0.13287319719139756,0.03625523560045887,0.139033234041152,8383
0.39134215135374506,0.6110752124809902,0.5662235778358354,0.3629082599933227,0.3116781244067264,0.31553650703583125,0.2926168839785481,0.317862710097646,0.33406971383603196,0.320148455203327,0.5228332967813756,0.39134215135374506,0.4061740969074225,0.34052256501956296,0.01845179075219001,0.5246665125203438,0.4109891474909669,0.39446373206932017,0.7789179608095438,0.27988560786071587,0.35902291526269514,0.25914871333796524,0.7053338930709948,0.3384486034083591,0.3935837756821007,0.3357024789436376,0.32840905400952386,0.40881275112191656,0.4852381749428383,0.40805742458089006,0.40250422949606307,0.41753661038150586,13824
0.6781527407599771,0.4982572636278454,0.5341906655901327,0.4025546999017807,0.4467460297780842,0.5606356171603024,0.679999562582945,1.015747922789822,1.7040641444521796,1.5116516998757865,0.8233186469445128,0.6781527407599771,1.0985247123564161,0.9384530153156765,0.3954014634941807,0.5172630331191255,0.5523168589669406,0.5574012242946441,0.4291494368747197,0.9127699075941376,0.7639429422795807,0.5564866285037594,0.6443330953293419,0.5366065847973321,0.6093604915389628,1.2702547747625874,0.7204658481835825,0.900369191657898,0.8856898380424291,1.349939289005572,0.931775377341738,0.9751255189492127,28883
-0.28010134473766396,-0.2660522707686571,-0.2815592619490856,-0.26559040962758806,-0.25876942647329515,-0.2689209405502443,-0.2876219805579217,-0.3088611097615325,-0.3167993658929835,-0.29503067213739587,-0.30681016136169886,-0.28010134473766396,-0.32630607746005563,-0.2948170832812909,-0.2593679883073557,-0.25330438624725676,-0.27594790341882497,-0.2766983582870944,-0.2549133911060387,-0.31083589351510293,-0.294970939825864,-0.2660923259624082,-0.2924283214205595,-0.27862136550961697,-0.2785838400412249,-0.30789405192237246,-0.28188814327412537,-0.29946199647493255,-0.30103922065200817,-0.32739322693033956,-0.2760253059228575,-0.280468298130376,393
-0.25529697530287054,-0.2551379114847337,-0.26016084514926263,-0.24780081020470793,-0.23917177491075683,-0.24438800374386627,-0.2560574660049708,-0.2695301946910787,-0.2770808884225075,-0.25322751934562643,-0.2648470817643401,-0.25529697530287054,-0.264242349691716,-0.2670497412962685,-0.2503113289840751,-0.22775359190215505,-0.2524068235327822,-0.2538107041697053,-0.21693121501512727,-0.28257854602963783,-0.28428364358567526,-0.23715872971816102,-0.26951491014747897,-0.24581049621774187,-0.2529102426518197,-0.26491228817791923,-0.25449797546047137,-0.25653569948551325,-0.26379411829910826,-0.261050585248952,-0.23992560288188647,-0.24635396315223065,1308
-0.26793805735934756,-0.2610951514126122,-0.2743976950362416,-0.2524909620607917,-0.24882213363473404,-0.2575755039042913,-0.2706619428876794,-0.29081235426087276,-0.29628641782366844,-0.28187741972190244,-0.3067029955254415,-0.26793805735934756,-0.3005441112865653,-0.2871306738802365,-0.2524844573560685,-0.22714803026247757,-0.2689294448192594,-0.2702728613163607,-0.23457949885534876,-0.2967779812885232,-0.3022685892304247,-0.25962701772779323,-0.2899095069307334,-0.2722883085260493,-0.2651227130588796,-0.28990445173877216,-0.2679798720325851,-0.2733950255099291,-0.27582042336413465,-0.2945662450603104,-0.24203846175552188,-0.2545041455702176,849
-0.28538984926107563,-0.2789668711962478,-0.29003665892724123,-0.269419478916344,-0.2619243514407492,-0.2723957421798166,-0.2921832028101459,-0.3126775866955927,-0.31887320240109013,-0.29518185894676935,-0.30377507178483776,-0.28538984926107563,-0.334371157402413,-0.2996304903426166,-0.25833428400067776,-0.26447797521162847,-0.2800799126097729,-0.28069945930317125,-0.2619471274191705,-0.3204138524548848,-0.30609945580819237,-0.27387765170040046,-0.3080170117442455,-0.2871482397635619,-0.28383871848887837,-0.3106147931071649,-0.28545770972147283,-0.3052190627449421,-0.30723458992793085,-0.33399305720141187,-0.28263553582751694,-0.2874541687743648,264
11.747505996257692,12.079870902976793,12.656027075950323,11.217531894671659,10.983898486960143,11.450496463920434,11.189012803329643,11.656509667942352,13.239554303783285,11.584624061193802,13.704441660761809,11.747505996257692,10.952966375699738,13.571691104676871,10.29686737804719,10.178920857187675,11.785386924958159,11.788746083690487,11.536314278113236,12.223401175261374,12.29579598893991,8.531714078668248,11.147925565655857,9.430747754175387,11.211274333109735,11.694038686105484,11.53772863808007,11.75783006775312,11.837462767183052,12.409303569155632,9.40913866863278,11.93898376998005,214586
1.403630719568392,2.2447939083227717,2.2236948984656704,2.1175563604335936,1.2026846103622444,1.0971366157502926,0.6694209532280212,0.6118904538925344,0.6200337349429894,0.5190347029341505,1.8948698436821751,1.403630719568392,0.49136484199391284,1.3302041825193187,1.0994245761809514,0.840632948706904,1.335367801254116,1.3574688431492425,0.815621275752613,1.0969007177684964,1.3461701632748073,0.5438009635745857,1.1190583893294272,0.9466955106106945,1.3022984434658165,0.5571827053362766,1.1654318627001106,0.9338041091210854,1.091120994562289,0.5292073524263997,0.5362783798953805,0.6823011077886818,16376
-0.23026872493316752,-0.22626486541092827,-0.23405995368980118,-0.23343722014545143,-0.21673469087750985,-0.2229112177683169,-0.22310102916847738,-0.23417477642693763,-0.2511579320711752,-0.2409813877863739,-0.22854082738085366,-0.23026872493316752,-0.2457442965788919,-0.2252633512451351,-0.2169391251741656,-0.2377160575871718,-0.21310670466160386,-0.21257336785005393,-0.22204665960649583,-0.2532564966338169,-0.23429592294190826,-0.225947085632085,-0.22347794625670522,-0.23021290908176,-0.22853790599497362,-0.24280440762170966,-0.23059985142699635,-0.24366696311725666,-0.23996016826114688,-0.27803797446840767,-0.23980486808910728,-0.23669017542804613,1293
-0.2869925091243914,-0.28188026590550225,-0.29070535945223575,-0.26967597159597356,-0.26333478848502284,-0.27126538502320874,-0.2926971433456078,-0.31575197089247453,-0.324508627694858,-0.3043286609138654,-0.3064082894757337,-0.2869925091243914,-0.3335343831037579,-0.3053313693308741,-0.261999235633445,-0.2655328245194538,-0.2815475069619968,-0.2822479080014835,-0.2615634690748178,-0.31960214620901933,-0.303795369078536,-0.27361070223773,-0.30960050727853616,-0.28815407256885844,-0.28543068640637087,-0.31619008242026414,-0.2869165453672792,-0.3063448483589503,-0.30874091500678263,-0.3322139725196446,-0.28326939348960756,-0.28885134290316256,227
-0.2914564765460631,-0.2856633306772207,-0.2963569574376728,-0.2740363471496764,-0.26634124639518497,-0.27767074224398663,-0.298329075046711,-0.3179252424799255,-0.3297383023674746,-0.30674764986384123,-0.31149101199536994,-0.2914564765460631,-0.34216918171754007,-0.30824949736180285,-0.26176430283647273,-0.27168611214843474,-0.2836541276373294,-0.2842654123273867,-0.26565582474791266,-0.32340550695588305,-0.30768209312105277,-0.2770020476712734,-0.3101753957478765,-0.29106410957970447,-0.2899878676101842,-0.3192825095592632,-0.29133886115347957,-0.3122941219289125,-0.313976609434082,-0.34306065009558073,-0.2900305418852409,-0.2950221953053527,95
-0.23574834732784342,-0.24924589681153997,-0.2553505155662379,-0.24067397789214315,-0.23265778277207222,-0.2380873092227743,-0.2365063114684416,-0.20806901406548414,-0.20526302847872957,-0.1927527955962312,-0.2392306195475285,-0.23574834732784342,-0.2845029699442606,-0.23705619854538298,-0.1806537546818001,-0.24580323561383244,-0.23151932753083446,-0.23225109911838696,-0.2115599981941903,-0.2701116914907425,-0.22675934590604646,-0.2101539997289557,-0.22542836220103013,-0.21895369551518457,-0.23410840938626912,-0.2037030452391735,-0.2308007056101146,-0.2434839085458732,-0.24930181330660678,-0.25703329725786456,-0.22987443138302077,-0.2259785071072633,1686
-0.024453889368716755,-0.05389625903055984,-0.05767401198400248,-0.07432015424667252,-0.06602206934401206,-0.04737093785510358,-0.02058704400751653,0.057732702404584,0.14783017872759094,0.1192211855459614,0.0137152001815707,-0.024453889368716755,0.049031704757998285,0.07813171258904791,-0.09579602841541988,0.11216183042132755,-0.06762532208542432,-0.06803641928058651,-0.05732934376442874,-0.07035349162204871,-0.24113883211079506,-0.15227745083634794,0.06794633245405886,-0.09024004839208993,-0.022501265153309215,0.10036580017817584,-0.016048822523104474,0.008545625334862318,-0.015651357124063774,0.11961614682080889,0.042110873050248486,0.04763475978229841,8198
-0.21479363787137234,-0.17241054679284393,-0.18101690236846585,-0.21447508275855032,-0.19578227741718243,-0.20997490808713806,-0.2362707553896882,-0.2545823266993429,-0.26950687682768343,-0.26048448619555387,-0.20872662972712086,-0.21479363787137234,-0.2699573401144461,-0.21989339399234367,-0.22170826095270246,-0.22357326316373627,-0.21551659206654727,-0.21476041035460444,-0.2294640542639802,-0.2585836437554582,-0.20420113007668383,-0.25158904180418756,-0.2090750522692622,-0.25442799141909345,-0.21792294078511926,-0.26164145178090104,-0.22681885952373496,-0.2434839085458732,-0.2377006806428692,-0.27786580498307534,-0.2379334788010302,-0.2391352301534422,1171
-0.19905098578980723,-0.19223902421702355,-0.20543525702310253,-0.19074950989281414,-0.18952810262875874,-0.1953639952109846,-0.20399957260047727,-0.20631979547070656,-0.21648879566391518,-0.18670532322129169,-0.19369279384072674,-0.19905098578980723,-0.19605414620555975,-0.18923800777052588,-0.2134151332195817,-0.17717942786586424,-0.1932264874401493,-0.19317820021279977,-0.19148187817306878,-0.19925772103495648,-0.2132527989728762,-0.21829430738540673,-0.14924012610807758,-0.2165949927401168,-0.19602023088027895,-0.2028704687017507,-0.1990692684350272,-0.20644281602643186,-0.19982389357948305,-0.220762925681189,-0.19643089378319142,-0.19524067627371253,2211
-0.28594682134304567,-0.2832934797570063,-0.29275460299657363,-0.2709767558998093,-0.26353893068879924,-0.273358639016927,-0.2905985528258051,-0.3073239176630916,-0.3136435277284735,-0.29918830939516683,-0.3041578069143284,-0.28594682134304567,-0.3342821388600029,-0.3015859369612801,-0.2563725951459594,-0.26670487930592635,-0.27948962558249457,-0.28030387021966086,-0.25695956894258615,-0.3182121985197037,-0.3006661209627928,-0.2750041974051009,-0.3033933624148531,-0.28811594963351705,-0.28493509987205584,-0.30851848432543955,-0.2850947626888205,-0.3064455283732112,-0.30795130911867485,-0.33491129445651757,-0.28332976088599715,-0.287337737596965,264
-0.17796249382345117,-0.16401823069006616,-0.17120210434032124,-0.17711875606107072,-0.1717491725180469,-0.17556181243040986,-0.1812577039062888,-0.18877460289884643,-0.19588568078989982,-0.18594938917442425,-0.1630778108327668,-0.17796249382345117,-0.17260666213473264,-0.18082958731027263,-0.19037997247645164,-0.17833194840589559,-0.17086056613134862,-0.1696858599249019,-0.19493480327224255,-0.17105039249185552,-0.19119139699223192,-0.20481802480920197,-0.11257996679070123,-0.19953217154025696,-0.17497303069109982,-0.18394421991354976,-0.18157733571574527,-0.17806020473342776,-0.1672070965091842,-0.2217385527647388,-0.19157131837382993,-0.1888369615167228,2262
-0.2755609301674866,-0.271770351429358,-0.28030814483780564,-0.261889586678647,-0.25477937430857384,-0.26448324208356155,-0.281154895486693,-0.29717314915097315,-0.30223742693388733,-0.28195301312658916,-0.30121074641725015,-0.2755609301674866,-0.30834213560169227,-0.2923802959564948,-0.25571478331443703,-0.24730737258980554,-0.2733376433532458,-0.2740761677906824,-0.2526114410399229,-0.30917386193878554,-0.30854236247623723,-0.27048663738769063,-0.28849804499514337,-0.27957979225958673,-0.27281122594040425,-0.29399299723504496,-0.27527757401921543,-0.2885153331062022,-0.29105374311316806,-0.3132179393046452,-0.26340852007743454,-0.2709209415835913,614
0.10595129470547587,-0.012021645522917358,0.16368743277384343,0.44810047144171905,0.05427336382679605,0.017561801030036867,0.009457063128026248,0.04978170879195857,0.03458067202403155,0.0349345393202418,0.16904059778277564,0.10595129470547587,-0.024889292859370082,-0.004087296777221019,0.18174183128775911,0.27494070601592446,0.0888440639618343,0.0903913573927185,0.052524828835210716,0.1267920135766177,-0.11775012164173138,-0.030832415608705314,0.18938584388237986,0.03169940937521226,0.10607990706266782,0.026653041739919527,0.14159704492154404,0.0679834446630689,0.08929333929690893,0.15582912856904033,0.052041309756335,0.05811356574828163,7128
-0.25368066416303586,-0.23991868539161337,-0.24935378182596496,-0.2430740165372485,-0.23705611934434645,-0.24512064264166766,-0.2628885922888184,-0.27944243339481845,-0.28122856143872066,-0.26539805750019224,-0.2618273015926586,-0.25368066416303586,-0.28448516623577863,-0.27327708668185857,-0.24678733702949118,-0.23502033157828492,-0.2446681064503909,-0.24455957088818284,-0.2435315268902437,-0.2920826621453042,-0.25722941982049136,-0.2651979700988774,-0.26096766913844494,-0.2737501427592545,-0.2519772110201763,-0.2789917521232659,-0.2563373769269229,-0.2749143784524118,-0.27484860073261735,-0.2974357364825158,-0.2516368777814657,-0.2553191638120163,908
-0.27721000437096655,-0.2758795424745005,-0.2833065117079421,-0.24791073563883487,-0.2521255256594801,-0.26006647615681605,-0.284302781266397,-0.31347268605685524,-0.3206765384950958,-0.2987347489670463,-0.29408804565742847,-0.27721000437096655,-0.3261992552091635,-0.29990124448981614,-0.2566780077820233,-0.25406622185846395,-0.27700933697246294,-0.27756300299819575,-0.26041249404175987,-0.3142167247600303,-0.29965380700976507,-0.2689932007035148,-0.3010619655316236,-0.281111993434516,-0.2751534952590106,-0.31140276733008293,-0.2759259454173516,-0.2931374610336343,-0.29400565435640186,-0.3253271931063517,-0.27330877308532625,-0.28011900459817657,395
-0.21599495020503323,-0.2272432442312003,-0.23026346038660678,-0.22015456352177673,-0.20678739803894872,-0.210079570786824,-0.20427795705718577,-0.20006501382877453,-0.21536171060516163,-0.22110032235376023,-0.20919739393639442,-0.21599495020503323,-0.21567383295275144,-0.2271285464813988,-0.1918952890169227,-0.21880690703208122,-0.20202122259886415,-0.20136124296884406,-0.21398983437509037,-0.22119890227834849,-0.1929418211269994,-0.19652360855824544,-0.1966130606353673,-0.19878942475466657,-0.2137948987590648,-0.2092783345522728,-0.21172308197147793,-0.23536543830501713,-0.2359028087745622,-0.24400580620105228,-0.21970252509137592,-0.21538326996388027,1663
-0.2760032315266981,-0.2703136540747308,-0.2804159997611918,-0.2637033563417419,-0.2551876587161267,-0.26486002780243084,-0.28046964143941044,-0.29725265908709936,-0.3062047663406999,-0.28391844164844454,-0.2904176157656128,-0.2760032315266981,-0.31254381080345023,-0.28701033870370335,-0.2558439963527718,-0.2575628519714404,-0.26870741024936573,-0.26910304788369416,-0.2558085939095282,-0.30218671578950745,-0.2937552088252481,-0.26746947887233835,-0.2830136361289395,-0.27885750125351794,-0.27357813918065715,-0.29652046172365,-0.2760809907516885,-0.29235947910525467,-0.29454015680373635,-0.3215968542574848,-0.2737313448600533,-0.2776739498727805,485
0.006373423266203767,0.05742150896483451,0.053394988119110816,-0.02928736806599334,-0.03874124756661497,-0.039332842519225454,-0.014077130558332636,0.04615075504219296,0.07876240632717176,-0.0036180970699976563,-0.1034591597120027,0.006373423266203767,0.024106512883163095,0.07324309604238904,-0.13467740631432887,0.32766363716074826,-0.06870300207100576,-0.07763793146464677,0.13449982841189162,-0.013546230837458675,0.0019327822202560851,-0.059083287806191,-0.02927268797578907,-0.05085279586948015,0.00493041854497898,0.033997556195042286,-0.009847009149628203,0.037047222099265656,0.0009182187433059178,0.17953112771645646,0.07836149458219348,0.12902015278476806,8569
-0.17737548893313962,-0.19782665436835487,-0.1973029957997827,-0.19172051789426897,-0.17976639361181257,-0.17120784412347587,-0.15688835684980434,-0.14766796592157294,-0.15553603568652177,-0.154426939420052,-0.15791088658464253,-0.17737548893313962,-0.13819209363897805,-0.1842741817385338,-0.16396177945692103,-0.1823364689263435,-0.16253156202167904,-0.16053079827794625,-0.20542146468454806,-0.13441473086259578,-0.13867987211660818,-0.16062405183926387,-0.18823380385405303,-0.17293261617366332,-0.1745577347126235,-0.15009106320441107,-0.17195395371406136,-0.18956518454487767,-0.19344630756015088,-0.1614218430699825,-0.1728272417948642,-0.17183800961635,2687
-0.2659995760936675,-0.25385514814259924,-0.2710757633959465,-0.20251153134439917,-0.23841088124213555,-0.2638552658854461,-0.289741985266702,-0.3158049775165587,-0.3247340447066087,-0.30463103453261237,-0.2880178665037062,-0.2659995760936675,-0.32651972196184,-0.28881536635170046,-0.2450723276115937,-0.24797153696880667,-0.2777945811830625,-0.27865369861416023,-0.25427396053211765,-0.29849666091217036,-0.2780957104665115,-0.25793292011216945,-0.29231779984123185,-0.2722085297793117,-0.2630905314042022,-0.31720106821570615,-0.2657634285030871,-0.2897875623773172,-0.28874566436331456,-0.3265897693321221,-0.27705155166148043,-0.28163260990437416,289
-0.11937121500444539,-0.14790759278292023,-0.15897135602832566,-0.1523488915711284,-0.13715634816902092,-0.14125337947336758,-0.11517351672148121,-0.03595650566418566,0.0013542044919761056,-0.029471041472864112,-0.09379509769236288,-0.11937121500444539,-0.09583707116024026,-0.024950408008654428,-0.16498373712375036,-0.08003562031373052,-0.14526702034311811,-0.14782673742463992,-0.0852085167873873,-0.13423749267281146,-0.12577413295955261,-0.10964195446309634,-0.10566163987890345,-0.13285256598116804,-0.11960577084063884,-0.011348130218165012,-0.11004153270725563,-0.07641000124419735,-0.08835583774445058,-0.034016423924065224,-0.05921580178966772,-0.05552326339393634,5285
-0.2135431809422435,-0.23006967193420835,-0.22338231627456692,-0.21187351415087885,-0.21222500401226665,-0.2118588366814845,-0.2031644192303517,-0.19985298733243786,-0.20016860401316341,-0.20310909203831515,-0.20579870598651712,-0.2135431809422435,-0.20634468970817027,-0.21605771024034978,-0.19988300411397955,-0.19458444144498172,-0.21019317786641384,-0.2107649606111491,-0.19416748658353727,-0.18047100285954076,-0.18255141617186227,-0.20223736710834644,-0.14321672548877165,-0.20885371954927273,-0.21026211430215969,-0.19936175329404024,-0.20827332328248177,-0.2285100446067069,-0.2282861489000455,-0.222369840877624,-0.21073796672752276,-0.20339085869169948,2066
-0.22170664430052997,-0.22967832040609956,-0.23446980239866874,-0.22200497499624727,-0.21432210119651554,-0.2140148882950143,-0.22068122581401098,-0.21326366322573276,-0.21207062223360118,-0.2134653884803991,-0.21754484711058628,-0.22170664430052997,-0.21465902156927602,-0.2316411156013916,-0.2141316782503471,-0.21308337282480688,-0.21484507287955182,-0.2157493830633805,-0.19122610594350034,-0.2288908166681122,-0.20166100173870644,-0.20252524876954267,-0.20524966565166114,-0.20568429689991777,-0.21919374647925677,-0.2088917811598979,-0.2187071695318359,-0.23449592909094574,-0.23466373491937767,-0.2366599081602066,-0.22097024041555718,-0.2141025270124823,1795
-0.25258856204152597,-0.24722391391631113,-0.2571409072944489,-0.24562062242785648,-0.23540442333197342,-0.24198076165109028,-0.2542372599418767,-0.2713589232219826,-0.2742406340744485,-0.2553441346768553,-0.2582449007806258,-0.25258856204152597,-0.2730195779733544,-0.256505371452552,-0.2414426158983723,-0.24222846851509114,-0.24645521396416914,-0.24759430428596998,-0.2170591011299115,-0.29139181479076953,-0.2815688979378488,-0.22881566127403238,-0.2649631221834921,-0.24971150580808765,-0.24972353817697818,-0.2670085969596446,-0.25269381157000553,-0.2639585623551122,-0.2707305023315629,-0.28211265228793925,-0.25184816366882923,-0.25322340261881965,1004
0.024606068184811442,0.029766000978478722,0.022591622000010834,-0.003766346442850104,0.03380346830266749,0.04224126561597516,0.04977998097280675,0.03154743010700425,0.02317457122944535,-0.08064777644578983,0.07729515989256339,0.024606068184811442,0.16984767051702088,0.0414445256435064,-0.07253768151516617,-0.016158634450976185,0.01782549445974903,0.01739952021242288,0.02720337810793643,0.038563009342486965,0.14406192391984554,-0.00696506149861286,0.24161193159741548,0.015768463378535165,0.015196535132913238,-0.0012828745782498183,0.021584908629581078,0.10256245319740281,0.1114873386441849,0.1897465171795075,0.04657806038307768,0.0038566370799685418,7178
-0.23137720858650007,-0.24281033834930624,-0.24478073307438988,-0.23605710965881072,-0.2296327664797486,-0.23233086074004908,-0.22579921697965227,-0.213343173161859,-0.20557861229518057,-0.20552808098829095,-0.23019807049154833,-0.23137720858650007,-0.25010620515698806,-0.23174640888085812,-0.206637322026932,-0.2278317288879199,-0.23380465895754482,-0.23533104269714672,-0.19583000607573203,-0.2658663336346513,-0.2203560454924305,-0.20503678228185143,-0.21874129166464906,-0.21340629046892445,-0.22976441345140697,-0.2063643166712929,-0.2277808453481435,-0.2303772012348181,-0.23535615854433375,-0.23138004394334877,-0.22012509686610301,-0.21678044409267802,1931
-0.26576750439284663,-0.2685525721982412,-0.2777843396305684,-0.25848189822071116,-0.2516801244876042,-0.2594803650385749,-0.2671928442733117,-0.2756259564607582,-0.2612115307952571,-0.25511735446279504,-0.2837082689456411,-0.26576750439284663,-0.301736959754861,-0.273848678770391,-0.24307539883732948,-0.2497491533949567,-0.26008597036471426,-0.2603322727750058,-0.25069314931815967,-0.2938714314219088,-0.28572013440348454,-0.2565759331021526,-0.283651039446322,-0.2690181459912244,-0.26415922638881456,-0.2632917374175784,-0.2634447960032306,-0.27763273883745604,-0.2833156054097117,-0.2974357364825158,-0.2541421247316334,-0.25753135618261275,912
-0.2677933538282475,-0.26840037993731,-0.2671282732000114,-0.24781913111039575,-0.2501583371503617,-0.2563614165879347,-0.2759084191871862,-0.2930386324724079,-0.2975938364918226,-0.2691021343298427,-0.3034153007631165,-0.2677933538282475,-0.30342831206065335,-0.27777461390478475,-0.25535063747913006,-0.2280661398452144,-0.2698554914400354,-0.27118836748105624,-0.23573047388840668,-0.285823836586848,-0.31000930711554914,-0.2626616812152271,-0.2908015888021728,-0.2750004664799723,-0.265897932218702,-0.29159933968995433,-0.2662602783244849,-0.2726170435815495,-0.275698945535195,-0.2950827535163074,-0.2464452816919615,-0.25520273263461646,872
-0.22724087180128136,-0.2322438470903684,-0.23807215683976798,-0.21282620124664586,-0.21046195770692466,-0.21091687238431128,-0.22579921697965227,-0.24620728009404413,-0.24132975035884402,-0.2488431018737953,-0.23999608980650988,-0.22724087180128136,-0.21862924856076763,-0.23932752500244603,-0.23988031279850675,-0.17577296212209717,-0.23483901512461042,-0.23534234524238987,-0.2200004817699484,-0.24124137124172193,-0.2385891016197913,-0.22135828654519563,-0.24928700098108522,-0.23637112499936888,-0.22605720468354182,-0.24420194680952653,-0.22496536302688921,-0.2201993670658982,-0.22726573513695236,-0.205726790628833,-0.20805161758818627,-0.2114246099322866,2028
-0.14650722246866246,-0.14758146650949622,-0.15051553003484724,-0.14194261714044257,-0.13593149494636228,-0.13020099838653515,-0.15288390351099712,-0.15776572780960724,-0.15589670290532293,-0.15518287346691945,-0.15243777423292573,-0.14650722246866246,-0.14387147664474406,-0.12570103456102716,-0.20180945304915207,-0.12115520907247604,-0.1678170678806111,-0.16841997485766852,-0.15170929647517836,-0.21519506353680115,-0.19666111696703745,-0.19094632549618168,-0.18992979850216365,-0.18466099736576794,-0.1470014622207924,-0.15630565235874572,-0.14598386021262946,-0.12187160404727744,-0.1212641816042046,-0.13760506426567815,-0.11747033930561597,-0.12980635457501735,3581
-0.13741274205178883,-0.11514277317958833,-0.14281468850507223,-0.12466600307682155,-0.12433250609542815,-0.133047823817992,-0.1385149827070419,-0.15773922449756517,-0.17050372526676927,-0.17770970806356914,-0.2061202034952893,-0.13741274205178883,-0.1249817419453154,-0.11138114855358332,-0.18855924329991663,-0.03356364803009365,-0.15992671743341436,-0.16042342409813629,-0.1463380796542414,-0.1479736819105658,-0.24696869555659837,-0.163330208334605,-0.16326017839051019,-0.166470471907305,-0.13190130044339396,-0.16800632619717001,-0.14078984151234308,-0.1121788644925237,-0.11492303893355434,-0.11120574318138897,-0.08804123356569392,-0.11490316386784122,3613
-0.17715160799823007,-0.16782303721334624,-0.17292778311450052,-0.17493856828421928,-0.17438446278497913,-0.16880060203069988,-0.17329162560662953,-0.18819153003392056,-0.19872593513795883,-0.19192126814467703,-0.15535804327093966,-0.17715160799823007,-0.135325696573372,-0.18076941972200605,-0.20448768693463584,-0.19130268804285855,-0.16670689503114278,-0.16569606145406815,-0.18713375027040552,-0.19406599432219243,-0.2561222163863108,-0.20649037520835495,-0.1675397190279592,-0.19843025043266746,-0.17607771799384678,-0.19005473700070655,-0.17972031546130096,-0.1931622068725625,-0.18581749990274019,-0.1706616054494837,-0.17744534761866734,-0.1879055120975243,2441
-0.2553433896430347,-0.2555944882675273,-0.2630944990653674,-0.24168162770497364,-0.23221238160019636,-0.23896647590013598,-0.2598906058319574,-0.2793629234586922,-0.2820400626810232,-0.26592721133299946,-0.27072972070461193,-0.2553433896430347,-0.2722362148001453,-0.2727807040786594,-0.25221428463955037,-0.2227918933060879,-0.26103909437206263,-0.26172248583991387,-0.24174112128326472,-0.277060734344586,-0.26970669982648426,-0.24550181960706882,-0.2770240805890316,-0.2603635848309164,-0.2537823642066199,-0.27500727869417096,-0.254078648306242,-0.26200903116987845,-0.2684710147132852,-0.2706346865991179,-0.24366838145804065,-0.2501961920064245,1116
-0.25716993044125996,-0.25198535750830164,-0.26264150838714534,-0.24331218831119025,-0.23334444291204753,-0.24587421407940624,-0.2599762625878677,-0.276500565758147,-0.29231907841685584,-0.2849767493140589,-0.28095257601330814,-0.25716993044125996,-0.2979981809736357,-0.2582351896152159,-0.23666173347998679,-0.251175153385165,-0.25051140647271436,-0.2519401329319631,-0.2145013788342272,-0.27349609074206044,-0.24479358733893608,-0.26198939068476285,-0.2388813777020449,-0.2671266793550533,-0.25575640442431063,-0.2829167557996878,-0.2570632709922275,-0.2720678798673991,-0.27303858108141643,-0.3034042786407029,-0.25927335342474805,-0.2628871903430042,734
